***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: NEWAVE     - Versao FPHA_NEWAVE                             *
*                                                                     *
***********************************************************************


____________________________________________________________________

 PMO - AGOSTO - 2024 - sombra Hibrido - NW Versao 29.4                           
____________________________________________________________________

----------------------------
Cortes da Evaporacao linear.                                                    
----------------------------
-----------------------------------------------------------------------------------------
IPER;       Indice do periodo                                                                                                                                                                           
USIH;       Numero de cadastro da usina hidroeletrica                                                                                                                                                   
NomeUsih;   Nome de cadastro da usina hidroeletrica                                                                                                                                                     
Der. Area;  Derivada do polinomio Area X Cota pela Cota.                                                                                                                                                
Der. Cota;  Derivada do polinomio Cota X Volume pelo Volume.                                                                                                                                            
Vol. Ref.;  Volume de referencia para a montagem da equacao linear para a evaporacao                                                                                                                    
Evap. Ref.; Evaporacao de referencia para a montagem da equacao linear para a evaporacao.                                                                                                               
Coef. Vol.; Coeficiente para o volume na equacao de evaporacao linear.                                                                                                                                  
Rhs. Vol.;  RHS da equacao de evaporacao linear.                                                                                                                                                        
-----------------------------------------------------------------------------------------

@Tabela
-----;-----;--------------;----------------------;----------------------;-----------;-----------;-----------------;------------;
IPER ;USIH ;   NomeUsih   ;      Der. Area       ;      Der. Cota       ; Vol. Ref. ;Evap. Ref. ;   Coef. Vol.    ; Rhs. Vol.  ;
  -  ;  -  ;      -       ;        km2/m         ;        m/hm3         ;    HM3    ;    HM3    ;      1/hm3      ;    hm3     ;
-----;-----;--------------;----------------------;----------------------;-----------;-----------;-----------------;------------;
  40 ; 294 ; FICT.QUEIMAD ;         2.8833206884 ;         0.0312876246 ;   326.12  ;     1.12  ;    0.0014885022 ;     0.4282 ;
  40 ; 295 ; FICT.TRES MA ;        31.4633492301 ;         0.0013346488 ; 11889.00  ;    33.73  ;    0.0009868242 ;    18.6577 ;
  40 ; 308 ; FICT.RETIRO  ;         3.4001211534 ;         0.0489356309 ;   221.15  ;     0.64  ;    0.0024958061 ;     0.5373 ;
  40 ; 154 ; ITAPEBI      ;         0.0000000000 ;         0.0000000000 ;  1613.07  ;     1.54  ;    0.0000000000 ;     1.5395 ;
  40 ; 298 ; FICT.IRAPE   ;         2.1079490813 ;         0.0099372161 ;  4115.93  ;     4.91  ;    0.0005132051 ;     3.0161 ;
  40 ; 189 ; P. CAVALO    ;         3.7593060666 ;         0.0089302412 ;  2663.00  ;     5.01  ;    0.0007553590 ;     4.2976 ;
  40 ; 190 ; B. ESPERANCA ;        16.0570709609 ;         0.0031498043 ;  4129.00  ;    15.45  ;    0.0012138391 ;    13.1260 ;
  40 ; 204 ; CACH.CALDEIR ;         0.0000000000 ;         0.0000000000 ;   225.34  ;     0.37  ;    0.0000000000 ;     0.3741 ;
  40 ; 267 ; ESTREITO TOC ;         0.0000000000 ;         0.0000000000 ;  4944.50  ;    -1.18  ;    0.0000000000 ;    -1.1800 ;
  40 ; 275 ; TUCURUI      ;       106.0913177178 ;         0.0004736877 ; 30784.00  ;     2.09  ;    0.0000251271 ;     1.1106 ;
  40 ; 277 ; BALBINA      ;       194.8313524008 ;         0.0004718663 ; 14859.06  ;    40.29  ;    0.0008733763 ;    31.3028 ;
  40 ; 280 ; COARACY NUNE ;         0.0000000000 ;         0.0000000000 ;   135.38  ;     0.44  ;    0.0000000000 ;     0.4374 ;
  40 ; 284 ; FERREIRA GOM ;         0.0000000000 ;         0.0000000000 ;   123.31  ;     0.20  ;    0.0000000000 ;     0.1991 ;
  40 ; 286 ; STO ANT JARI ;         0.0000000000 ;         0.0000000000 ;   133.09  ;     0.54  ;    0.0000000000 ;     0.5383 ;
  40 ; 291 ; FICT.SERRA M ;        29.4435656801 ;         0.0012264794 ; 23043.75  ;    22.35  ;    0.0004694550 ;    11.1801 ;
  40 ; 292 ; FICT.CANA BR ;         0.0000000000 ;         0.0000000000 ;  2237.79  ;     3.74  ;    0.0000000000 ;     3.7449 ;
  40 ; 302 ; FICT.LAJEADO ;         0.0000000000 ;         0.0000000000 ;  5003.06  ;     1.88  ;    0.0000000000 ;     1.8780 ;
  40 ; 303 ; FICT.PEIXE A ;        29.1215800594 ;         0.0038346431 ;  2476.85  ;     1.85  ;    0.0003908480 ;     1.6429 ;
  40 ; 306 ; FICT.SAO SAL ;         0.0000000000 ;         0.0000000000 ;   936.28  ;     2.18  ;    0.0000000000 ;     2.1840 ;
  40 ; 314 ; PIMENTAL     ;         0.0000000000 ;         0.0000000000 ;  2276.29  ;     0.00  ;    0.0000000000 ;     0.0000 ;
  40 ; 272 ; CURUA-UNA    ;        10.7935080385 ;         0.0137812030 ;   367.50  ;     0.22  ;    0.0002231213 ;     0.1127 ;
  40 ; 288 ; BELO MONTE   ;         0.0000000000 ;         0.0000000000 ;  2276.29  ;     0.36  ;    0.0000000000 ;     0.3648 ;
  41 ; 004 ; FUNIL-GRANDE ;         0.0000000000 ;         0.0000000000 ;   265.86  ;     1.81  ;    0.0000000000 ;     1.8101 ;
  41 ; 020 ; BATALHA      ;         5.8940005919 ;         0.0101846664 ;  1105.83  ;     6.76  ;    0.0019809382 ;     4.0777 ;
  41 ; 021 ; SERRA FACAO  ;         5.2241999571 ;         0.0060560175 ;  3475.50  ;     8.65  ;    0.0008700408 ;     5.6493 ;
  41 ; 027 ; CAPIM BRANC1 ;         0.9244795913 ;         0.0586900982 ;   234.70  ;     1.59  ;    0.0013835738 ;     1.5758 ;
  41 ; 028 ; CAPIM BRANC2 ;         0.0000000000 ;         0.0000000000 ;   867.55  ;     2.98  ;    0.0000000000 ;     2.9843 ;
  41 ; 029 ; CORUMBA IV   ;         5.7629394348 ;         0.0072726664 ;  3322.30  ;     8.55  ;    0.0011735342 ;     7.6455 ;
  41 ; 048 ; PIRAJU       ;         0.0000000000 ;         0.0000000000 ;   105.42  ;     0.93  ;    0.0000000000 ;     0.9307 ;
  41 ; 066 ; ITAIPU       ;         0.0000000000 ;         0.0000000000 ; 27914.01  ;    77.91  ;    0.0000000000 ;    77.9087 ;
  41 ; 131 ; NILO PECANHA ;         0.0000000000 ;         0.0000000000 ;     9.00  ;     0.00  ;    0.0000000000 ;     0.0000 ;
  41 ; 132 ; FONTES       ;         0.0000000000 ;         0.0000000000 ;   393.81  ;     0.00  ;    0.0000000000 ;     0.0000 ;
  41 ; 141 ; BAGUARI      ;         0.0000000000 ;         0.0000000000 ;    32.46  ;     0.97  ;    0.0000000000 ;     0.9694 ;
  41 ; 153 ; SAO DOMINGOS ;         0.0000000000 ;         0.0000000000 ;   131.30  ;     1.27  ;    0.0000000000 ;     1.2679 ;
  41 ; 155 ; RETIRO BAIXO ;         3.4001211534 ;         0.0489356309 ;   221.15  ;     0.96  ;    0.0037437092 ;     0.8060 ;
  41 ; 156 ; TRES MARIAS  ;        31.4633492301 ;         0.0013346488 ; 11889.00  ;    43.78  ;    0.0012807719 ;    24.2153 ;
  41 ; 162 ; QUEIMADO     ;         2.8833206884 ;         0.0312876246 ;   326.12  ;     1.99  ;    0.0026612615 ;     0.7655 ;
  41 ; 195 ; JAURU        ;         0.0000000000 ;         0.0000000000 ;    16.92  ;     0.07  ;    0.0000000000 ;     0.0727 ;
  41 ; 196 ; GUAPORE      ;         0.0000000000 ;         0.0000000000 ;    22.46  ;     0.11  ;    0.0000000000 ;     0.1148 ;
  41 ; 203 ; CORUMBA III  ;         3.5565114752 ;         0.0144885689 ;   840.50  ;     3.71  ;    0.0014685697 ;     3.3273 ;
  41 ; 227 ; SINOP        ;        21.5870189741 ;         0.0046111670 ;  2041.80  ;     2.05  ;    0.0001990827 ;     1.6356 ;
  41 ; 228 ; COLIDER      ;         0.0000000000 ;         0.0000000000 ;  1495.39  ;     4.63  ;    0.0000000000 ;     4.6333 ;
  41 ; 229 ; TELES PIRES  ;         0.0000000000 ;         0.0000000000 ;   961.11  ;     0.83  ;    0.0000000000 ;     0.8340 ;
  41 ; 230 ; SAO MANOEL   ;         0.0000000000 ;         0.0000000000 ;   566.12  ;    -0.69  ;    0.0000000000 ;    -0.6876 ;
  41 ; 241 ; SLT VERDINHO ;         0.0000000000 ;         0.0000000000 ;   392.58  ;     2.38  ;    0.0000000000 ;     2.3757 ;
  41 ; 249 ; OURINHOS     ;         0.0000000000 ;         0.0000000000 ;    20.86  ;     0.28  ;    0.0000000000 ;     0.2771 ;
  41 ; 251 ; SERRA MESA   ;        36.6920779978 ;         0.0008515170 ; 32775.00  ;    61.88  ;    0.0008123422 ;    26.7474 ;
  41 ; 252 ; CANA BRAVA   ;         0.0000000000 ;         0.0000000000 ;  2237.79  ;     6.80  ;    0.0000000000 ;     6.7963 ;
  41 ; 253 ; SAO SALVADOR ;         0.0000000000 ;         0.0000000000 ;   936.28  ;     4.37  ;    0.0000000000 ;     4.3680 ;
  41 ; 257 ; PEIXE ANGIC  ;        29.1215800594 ;         0.0038346431 ;  2476.85  ;     8.98  ;    0.0018984047 ;     7.9800 ;
  41 ; 261 ; LAJEADO      ;         0.0000000000 ;         0.0000000000 ;  5003.06  ;     9.39  ;    0.0000000000 ;     9.3900 ;
  41 ; 262 ; SALTO        ;         0.0000000000 ;         0.0000000000 ;   820.42  ;     3.86  ;    0.0000000000 ;     3.8554 ;
  41 ; 276 ; RONDON II    ;         6.6845410819 ;         0.0147589831 ;   335.23  ;     0.84  ;    0.0006905992 ;     0.6422 ;
  41 ; 281 ; PONTE PEDRA  ;         0.0000000000 ;         0.0000000000 ;    92.56  ;     1.05  ;    0.0000000000 ;     1.0505 ;
  41 ; 285 ; JIRAU        ;         0.0000000000 ;         0.0000000000 ;  2746.70  ;   -22.99  ;    0.0000000000 ;   -22.9885 ;
  41 ; 287 ; STO ANTONIO  ;         0.0000000000 ;         0.0000000000 ;  2282.80  ;   -21.65  ;    0.0000000000 ;   -21.6509 ;
  41 ; 290 ; ESPORA       ;         2.4223106383 ;         0.0375607731 ;   140.00  ;     1.39  ;    0.0025020562 ;     1.0446 ;
  41 ; 304 ; ITIQUIRA I   ;         0.0000000000 ;         0.0000000000 ;     4.99  ;     0.09  ;    0.0000000000 ;     0.0861 ;
  41 ; 305 ; ITIQUIRA II  ;         0.0000000000 ;         0.0000000000 ;     1.00  ;     0.00  ;    0.0000000000 ;     0.0041 ;
  41 ; 309 ; JURUENA      ;         0.0000000000 ;         0.0000000000 ;     2.93  ;     0.01  ;    0.0000000000 ;     0.0134 ;
  41 ; 310 ; DARDANELOS   ;         0.0000000000 ;         0.0000000000 ;     0.89  ;     0.00  ;    0.0000000000 ;     0.0031 ;
  41 ; 311 ; CACU         ;         0.8232674903 ;         0.0630606456 ;   211.60  ;     0.98  ;    0.0016093892 ;     0.9322 ;
  41 ; 312 ; B. COQUEIROS ;         0.0000000000 ;         0.0000000000 ;   321.43  ;     1.67  ;    0.0000000000 ;     1.6747 ;
  41 ; 315 ; FOZ R. CLARO ;         0.0000000000 ;         0.0000000000 ;    96.72  ;     0.63  ;    0.0000000000 ;     0.6306 ;
  41 ; 319 ; FICT.MAUA    ;         2.0600012130 ;         0.0134065382 ;  1805.00  ;     6.54  ;    0.0012013606 ;     5.7460 ;
  41 ; 117 ; GUARAPIRANGA ;         2.4982024277 ;         0.0438224963 ;    95.37  ;     0.89  ;    0.0021895493 ;     0.4792 ;
  41 ; 118 ; BILLINGS     ;         6.7793046992 ;         0.0103445431 ;   566.82  ;     4.15  ;    0.0017181558 ;     2.2025 ;
  41 ; 119 ; HENRY BORDEN ;         0.0000000000 ;         0.0000000000 ;     0.46  ;     0.00  ;    0.0000000000 ;     0.0000 ;
  41 ; 120 ; JAGUARI      ;         1.4993524354 ;         0.0237244119 ;   839.50  ;     2.75  ;    0.0011738514 ;     1.8227 ;
  41 ; 121 ; PARAIBUNA    ;         4.1064655618 ;         0.0070834859 ;  3414.00  ;     8.70  ;    0.0009017308 ;     6.3255 ;
  41 ; 122 ; SANTA BRANCA ;         1.0790113542 ;         0.0553053826 ;   285.00  ;     1.19  ;    0.0018499292 ;     0.6165 ;
  41 ; 123 ; FUNIL        ;         1.1211789397 ;         0.0334898327 ;   585.50  ;     1.49  ;    0.0009574764 ;     0.9155 ;
  41 ; 124 ; LAJES        ;         0.0000000000 ;         0.0465029191 ;   222.68  ;     1.50  ;    0.0000000000 ;     1.5000 ;
  41 ; 126 ; PICADA       ;         0.0000000000 ;         0.0000000000 ;     6.85  ;     0.07  ;    0.0000000000 ;     0.0678 ;
  41 ; 127 ; SOBRAGI      ;         0.0000000000 ;         0.0000000000 ;     0.09  ;     0.01  ;    0.0000000000 ;     0.0054 ;
  41 ; 129 ; SIMPLICIO    ;         0.0000000000 ;         0.0000000000 ;    13.45  ;     0.60  ;    0.0000000000 ;     0.6021 ;
  41 ; 130 ; ILHA POMBOS  ;         0.0000000000 ;         0.0000000000 ;     5.79  ;     0.14  ;    0.0000000000 ;     0.1440 ;
  41 ; 133 ; P. PASSOS    ;         0.0000000000 ;         0.0000000000 ;    16.26  ;     0.07  ;    0.0000000000 ;     0.0704 ;
  41 ; 185 ; BARRA BRAUNA ;         0.0000000000 ;         0.0000000000 ;    34.00  ;     0.28  ;    0.0000000000 ;     0.2838 ;
  41 ; 134 ; SALTO GRANDE ;         0.0000000000 ;         0.0000000000 ;    67.86  ;     0.27  ;    0.0000000000 ;     0.2668 ;
  41 ; 135 ; P. ESTRELA   ;         0.1222219020 ;         0.2717388868 ;    72.50  ;     0.23  ;    0.0010461920 ;     0.1955 ;
  41 ; 139 ; CANDONGA     ;         0.0000000000 ;         0.0000000000 ;    29.75  ;     0.13  ;    0.0000000000 ;     0.1273 ;
  41 ; 143 ; AIMORES      ;         0.0000000000 ;         0.0000000000 ;   179.25  ;     2.69  ;    0.0000000000 ;     2.6891 ;
  41 ; 144 ; MASCARENHAS  ;         0.0000000000 ;         0.0000000000 ;    21.68  ;     0.28  ;    0.0000000000 ;     0.2808 ;
  41 ; 145 ; SUICA        ;         0.0000000000 ;         0.0000000000 ;     0.35  ;     0.00  ;    0.0000000000 ;     0.0045 ;
  41 ; 192 ; GUILMAN-AMOR ;         0.0000000000 ;         0.0000000000 ;    11.33  ;     0.04  ;    0.0000000000 ;     0.0410 ;
  41 ; 193 ; SA CARVALHO  ;         0.0000000000 ;         0.0000000000 ;     1.53  ;     0.03  ;    0.0000000000 ;     0.0281 ;
  41 ; 217 ; ROSAL        ;         0.0000000000 ;         0.0000000000 ;    17.19  ;     0.09  ;    0.0000000000 ;     0.0947 ;
  41 ; 279 ; SAMUEL       ;        71.6445511158 ;         0.0024231160 ;  2218.33  ;     6.12  ;    0.0013020229 ;     2.7985 ;
  41 ; 148 ; IRAPE        ;         2.1079490813 ;         0.0099372161 ;  4115.93  ;     6.52  ;    0.0006807822 ;     4.0009 ;
  41 ; 283 ; STA CLARA MG ;         0.0000000000 ;         0.0000000000 ;   148.40  ;     0.46  ;    0.0000000000 ;     0.4636 ;
  41 ; 001 ; CAMARGOS     ;         3.6059576891 ;         0.0181296041 ;   456.00  ;     2.75  ;    0.0016670519 ;     1.6279 ;
  41 ; 002 ; ITUTINGA     ;         0.0000000000 ;         0.0000000000 ;    10.64  ;     0.08  ;    0.0000000000 ;     0.0768 ;
  41 ; 006 ; FURNAS       ;        52.9171960114 ;         0.0009483728 ; 14341.50  ;    54.48  ;    0.0013048159 ;    32.0124 ;
  41 ; 007 ; M. DE MORAES ;         9.5047621539 ;         0.0051566642 ;  2790.00  ;    10.01  ;    0.0012008152 ;     7.0097 ;
  41 ; 008 ; ESTREITO     ;         0.0000000000 ;         0.0000000000 ;  1331.40  ;     2.47  ;    0.0000000000 ;     2.4661 ;
  41 ; 009 ; JAGUARA      ;         0.0000000000 ;         0.0000000000 ;   418.20  ;     1.90  ;    0.0000000000 ;     1.8984 ;
  41 ; 010 ; IGARAPAVA    ;         0.0000000000 ;         0.0000000000 ;   234.83  ;     3.12  ;    0.0000000000 ;     3.1200 ;
  41 ; 011 ; VOLTA GRANDE ;         0.0000000000 ;         0.0000000000 ;  2200.40  ;    13.10  ;    0.0000000000 ;    13.1040 ;
  41 ; 012 ; P. COLOMBIA  ;         0.0000000000 ;         0.0000000000 ;  1420.84  ;     9.64  ;    0.0000000000 ;     9.6413 ;
  41 ; 014 ; CACONDE      ;         1.0142200769 ;         0.0465772555 ;   303.00  ;     1.24  ;    0.0014171876 ;     0.5252 ;
  41 ; 015 ; E. DA CUNHA  ;         0.0000000000 ;         0.0000000000 ;    12.79  ;     0.06  ;    0.0000000000 ;     0.0621 ;
  41 ; 016 ; A.S.OLIVEIRA ;         0.0000000000 ;         0.0000000000 ;    22.75  ;     0.16  ;    0.0000000000 ;     0.1620 ;
  41 ; 017 ; MARIMBONDO   ;        17.7957914518 ;         0.0032533947 ;  3520.00  ;    21.68  ;    0.0020553340 ;    10.8648 ;
  41 ; 018 ; A. VERMELHA  ;        24.9762414715 ;         0.0018847878 ;  8440.50  ;    38.40  ;    0.0017182344 ;    29.5178 ;
  41 ; 034 ; I. SOLTEIRA  ;        39.2787702310 ;         0.0009090360 ; 18311.81  ;    86.20  ;    0.0013925269 ;    78.5424 ;
  41 ; 024 ; EMBORCACAO   ;         7.8310016499 ;         0.0031850576 ; 11197.00  ;    16.93  ;    0.0006609681 ;     8.2969 ;
  41 ; 025 ; NOVA PONTE   ;         8.5407091696 ;         0.0033108594 ;  7602.00  ;    18.11  ;    0.0008624512 ;     9.1553 ;
  41 ; 026 ; MIRANDA      ;         1.4658259321 ;         0.0207164895 ;  1047.00  ;     2.58  ;    0.0008199027 ;     2.4560 ;
  41 ; 030 ; CORUMBA I    ;         1.7540034513 ;         0.0224560616 ;   985.00  ;     2.34  ;    0.0010437823 ;     1.2693 ;
  41 ; 031 ; ITUMBIARA    ;        22.3332555697 ;         0.0018117569 ; 10800.00  ;    31.16  ;    0.0011734104 ;    16.5492 ;
  41 ; 032 ; CACH.DOURADA ;         0.0000000000 ;         0.0000000000 ;   464.97  ;     4.07  ;    0.0000000000 ;     4.0710 ;
  41 ; 033 ; SAO SIMAO    ;        24.7902202339 ;         0.0018635009 ;  9770.00  ;    35.75  ;    0.0015475860 ;    27.1796 ;
  41 ; 037 ; BARRA BONITA ;        15.4418711008 ;         0.0039127558 ;  1852.00  ;    16.87  ;    0.0022053399 ;    11.2103 ;
  41 ; 038 ; A.S. LIMA    ;         0.0000000000 ;         0.0000000000 ;   525.23  ;     4.63  ;    0.0000000000 ;     4.6287 ;
  41 ; 039 ; IBITINGA     ;         0.0000000000 ;         0.0000000000 ;   962.68  ;     8.61  ;    0.0000000000 ;     8.6115 ;
  41 ; 040 ; PROMISSAO    ;        16.4759239354 ;         0.0019749462 ;  6344.00  ;    38.22  ;    0.0012527539 ;    35.5498 ;
  41 ; 042 ; NAVANHANDAVA ;         0.0000000000 ;         0.0000000000 ;  2666.00  ;    16.32  ;    0.0000000000 ;    16.3240 ;
  41 ; 043 ; TRES IRMAOS  ;        27.2223430247 ;         0.0014408473 ; 11647.50  ;    55.45  ;    0.0015689296 ;    50.0418 ;
  41 ; 045 ; JUPIA        ;         0.0000000000 ;         0.0000000000 ;  3249.13  ;    25.83  ;    0.0000000000 ;    25.8330 ;
  41 ; 046 ; P. PRIMAVERA ;         0.0000000000 ;         0.0000000000 ; 16138.51  ;   135.78  ;    0.0000000000 ;   135.7783 ;
  41 ; 278 ; MANSO        ;        13.2953080577 ;         0.0030504947 ;  5861.50  ;    14.88  ;    0.0009125385 ;    12.1870 ;
  41 ; 047 ; A.A. LAYDNER ;        14.9846856680 ;         0.0025911672 ;  5425.50  ;    29.46  ;    0.0014754574 ;    24.7864 ;
  41 ; 049 ; CHAVANTES    ;        12.0401537215 ;         0.0028594499 ;  7274.50  ;    28.35  ;    0.0013943428 ;    24.1054 ;
  41 ; 050 ; L.N. GARCEZ  ;         0.0000000000 ;         0.0000000000 ;    39.01  ;     0.68  ;    0.0000000000 ;     0.6838 ;
  41 ; 051 ; CANOAS II    ;         0.0000000000 ;         0.0000000000 ;   144.69  ;     1.60  ;    0.0000000000 ;     1.5994 ;
  41 ; 052 ; CANOAS I     ;         0.0000000000 ;         0.0000000000 ;   205.82  ;     2.07  ;    0.0000000000 ;     2.0668 ;
  41 ; 061 ; CAPIVARA     ;        20.1868936523 ;         0.0021978940 ;  7678.00  ;    34.98  ;    0.0017081931 ;    25.2000 ;
  41 ; 062 ; TAQUARUCU    ;         0.0000000000 ;         0.0000000000 ;   649.62  ;     5.44  ;    0.0000000000 ;     5.4443 ;
  41 ; 063 ; ROSANA       ;         0.0000000000 ;         0.0000000000 ;  1847.58  ;    15.02  ;    0.0000000000 ;    15.0185 ;
  41 ; 057 ; MAUA         ;         2.0600012130 ;         0.0134065382 ;  1805.00  ;     6.54  ;    0.0012013606 ;     5.7460 ;
  41 ; 071 ; STA CLARA PR ;         0.5607531559 ;         0.0646378525 ;   300.00  ;     0.80  ;    0.0009423929 ;     0.5553 ;
  41 ; 072 ; FUNDAO       ;         0.0000000000 ;         0.0000000000 ;    34.48  ;     0.12  ;    0.0000000000 ;     0.1207 ;
  41 ; 074 ; G.B. MUNHOZ  ;         2.2696448915 ;         0.0104446953 ;  3876.50  ;     6.07  ;    0.0007467311 ;     3.2296 ;
  41 ; 083 ; BAIXO IGUACU ;         0.0000000000 ;         0.0000000000 ;   201.24  ;     2.43  ;    0.0000000000 ;     2.4256 ;
  41 ; 086 ; BARRA GRANDE ;         1.0942834933 ;         0.0133665974 ;  3808.12  ;     6.72  ;    0.0006655215 ;     5.2581 ;
  41 ; 088 ; SAO ROQUE    ;         1.8334393865 ;         0.0290801497 ;   566.19  ;     2.04  ;    0.0015728424 ;     1.3174 ;
  41 ; 089 ; GARIBALDI    ;         1.5099999905 ;         0.0396322086 ;   264.00  ;     2.14  ;    0.0025733193 ;     1.9726 ;
  41 ; 090 ; CAMPOS NOVOS ;         0.2400000329 ;         0.0318245291 ;  1398.50  ;     2.83  ;    0.0003437050 ;     2.7725 ;
  41 ; 091 ; MACHADINHO   ;         1.1289648500 ;         0.0141914916 ;  2811.50  ;     5.74  ;    0.0006488787 ;     5.0577 ;
  41 ; 092 ; ITA          ;         0.0000000000 ;         0.0000000000 ;  4924.26  ;    13.69  ;    0.0000000000 ;    13.6945 ;
  41 ; 093 ; PASSO FUNDO  ;         7.0780760523 ;         0.0088278891 ;   887.00  ;    10.54  ;    0.0029367701 ;     6.4201 ;
  41 ; 094 ; MONJOLINHO   ;         0.0000000000 ;         0.0000000000 ;   147.29  ;     0.50  ;    0.0000000000 ;     0.5042 ;
  41 ; 095 ; QUEBRA QUEIX ;         0.2070684507 ;         0.1954227774 ;   124.00  ;     0.36  ;    0.0015781698 ;     0.3221 ;
  41 ; 101 ; SAO JOSE     ;         0.0000000000 ;         0.0000000000 ;   178.85  ;     2.23  ;    0.0000000000 ;     2.2287 ;
  41 ; 102 ; PASSO S JOAO ;         0.0000000000 ;         0.0000000000 ;    95.99  ;     1.97  ;    0.0000000000 ;     1.9658 ;
  41 ; 103 ; FOZ CHAPECO  ;         0.0000000000 ;         0.0000000000 ;  1466.16  ;     7.21  ;    0.0000000000 ;     7.2135 ;
  41 ; 097 ; CASTRO ALVES ;         0.0000000000 ;         0.0000000000 ;    92.46  ;     0.43  ;    0.0000000000 ;     0.4270 ;
  41 ; 098 ; MONTE CLARO  ;         0.0000000000 ;         0.0000000000 ;    11.35  ;     0.11  ;    0.0000000000 ;     0.1093 ;
  41 ; 099 ; 14 DE JULHO  ;         0.0000000000 ;         0.0000000000 ;    55.42  ;     0.45  ;    0.0000000000 ;     0.4526 ;
  41 ; 110 ; ERNESTINA    ;         5.1198936867 ;         0.0215038088 ;   140.00  ;     2.64  ;    0.0052846663 ;     1.3865 ;
  41 ; 111 ; PASSO REAL   ;         7.5903248444 ;         0.0062442752 ;  1967.50  ;    16.58  ;    0.0025830862 ;     7.9065 ;
  41 ; 112 ; JACUI        ;         0.0000000000 ;         0.0000000000 ;    19.60  ;     0.45  ;    0.0000000000 ;     0.4464 ;
  41 ; 113 ; ITAUBA       ;         0.0000000000 ;         0.0000000000 ;   594.90  ;     1.84  ;    0.0000000000 ;     1.8360 ;
  41 ; 114 ; D. FRANCISCA ;         0.0000000000 ;         0.0000000000 ;   320.41  ;     2.06  ;    0.0000000000 ;     2.0601 ;
  41 ; 115 ; G.P. SOUZA   ;         0.5616727993 ;         0.1222814588 ;   101.00  ;     0.36  ;    0.0015796899 ;     0.1117 ;
  41 ; 215 ; SALTO PILAO  ;         0.0000000000 ;         0.0000000000 ;     0.28  ;     0.00  ;    0.0000000000 ;     0.0035 ;
  41 ; 073 ; JORDAO       ;         0.0000000000 ;         0.3199999928 ;    97.50  ;     0.07  ;    0.0000000000 ;     0.0750 ;
  41 ; 076 ; SEGREDO      ;         1.3924116413 ;         0.0130980989 ;  2756.00  ;     5.95  ;    0.0007021609 ;     5.6767 ;
  41 ; 077 ; SLT.SANTIAGO ;         3.4354584971 ;         0.0058434615 ;  4718.50  ;    13.35  ;    0.0007929613 ;    10.0852 ;
  41 ; 078 ; SALTO OSORIO ;         0.0000000000 ;         0.0000000000 ;  1090.90  ;     4.20  ;    0.0000000000 ;     4.2000 ;
  41 ; 082 ; SALTO CAXIAS ;         0.0000000000 ;         0.0000000000 ;  3472.49  ;    10.18  ;    0.0000000000 ;    10.1830 ;
  41 ; 169 ; SOBRADINHO   ;       293.1382002506 ;         0.0003409140 ; 19781.50  ;   300.89  ;    0.0053964857 ;   146.1747 ;
  41 ; 172 ; ITAPARICA    ;        41.4330468420 ;         0.0014443641 ;  9008.00  ;    39.43  ;    0.0016457212 ;    33.5864 ;
  41 ; 176 ; COMP PAF-MOX ;         0.0000000000 ;         0.0000000000 ;  1212.00  ;    11.71  ;    0.0000000000 ;    11.7150 ;
  41 ; 178 ; XINGO        ;         0.0000000000 ;         0.0000000000 ;  3773.00  ;     3.30  ;    0.0000000000 ;     3.3000 ;
  41 ; 294 ; FICT.QUEIMAD ;         2.8833206884 ;         0.0312876246 ;   326.12  ;     1.99  ;    0.0026612615 ;     0.7655 ;
  41 ; 295 ; FICT.TRES MA ;        31.4633492301 ;         0.0013346488 ; 11889.00  ;    43.78  ;    0.0012807719 ;    24.2153 ;
  41 ; 308 ; FICT.RETIRO  ;         3.4001211534 ;         0.0489356309 ;   221.15  ;     0.96  ;    0.0037437092 ;     0.8060 ;
  41 ; 154 ; ITAPEBI      ;         0.0000000000 ;         0.0000000000 ;  1613.07  ;     3.33  ;    0.0000000000 ;     3.3253 ;
  41 ; 298 ; FICT.IRAPE   ;         2.1079490813 ;         0.0099372161 ;  4115.93  ;     6.52  ;    0.0006807822 ;     4.0009 ;
