data,valor,ree,pmo,erro
1945-01-01,16016.4,NORTE,16016.7,0.0
1945-02-01,19441.8,NORTE,19442.2,0.0
1945-03-01,17716.6,NORTE,17717.0,0.0
1945-04-01,18637.9,NORTE,18638.3,0.0
1945-05-01,13505.3,NORTE,13505.6,0.0
1945-06-01,8332.5,NORTE,8332.6,0.0
1945-07-01,4310.3,NORTE,4310.4,0.0
1945-08-01,3036.9,NORTE,3037.0,0.0
1945-09-01,2340.6,NORTE,2340.7,0.0
1945-10-01,3261.2,NORTE,3261.2,0.0
1945-11-01,6316.5,NORTE,6316.6,0.0
1945-12-01,10362.6,NORTE,10362.8,0.0
1946-01-01,13854.5,NORTE,13854.8,0.0
1946-02-01,12644.2,NORTE,12644.4,0.0
1946-03-01,11557.9,NORTE,11558.1,0.0
1946-04-01,11525.8,NORTE,11526.0,0.0
1946-05-01,7202.3,NORTE,7202.5,0.0
1946-06-01,4792.3,NORTE,4792.4,0.0
1946-07-01,2928.3,NORTE,2928.4,0.0
1946-08-01,1951.2,NORTE,1951.2,0.0
1946-09-01,1404.0,NORTE,1404.1,0.0
1946-10-01,1196.3,NORTE,1196.3,0.0
1946-11-01,1878.8,NORTE,1878.8,0.0
1946-12-01,3326.9,NORTE,3326.9,0.0
1947-01-01,6071.8,NORTE,6071.9,0.0
1947-02-01,10281.4,NORTE,10281.6,0.0
1947-03-01,13910.4,NORTE,13910.6,0.0
1947-04-01,18379.0,NORTE,18379.4,0.0
1947-05-01,9368.1,NORTE,9368.3,0.0
1947-06-01,4421.3,NORTE,4421.4,0.0
1947-07-01,2859.2,NORTE,2859.3,0.0
1947-08-01,2317.9,NORTE,2318.0,0.0
1947-09-01,2031.4,NORTE,2031.5,0.0
1947-10-01,1932.7,NORTE,1932.8,0.0
1947-11-01,4660.4,NORTE,4660.5,0.0
1947-12-01,6568.4,NORTE,6568.6,0.0
1948-01-01,9906.4,NORTE,9906.6,0.0
1948-02-01,9834.8,NORTE,9835.0,0.0
1948-03-01,12460.8,NORTE,12461.0,0.0
1948-04-01,12869.6,NORTE,12869.9,0.0
1948-05-01,6853.2,NORTE,6853.3,0.0
1948-06-01,3585.5,NORTE,3585.5,0.0
1948-07-01,2409.5,NORTE,2409.6,0.0
1948-08-01,1682.5,NORTE,1682.5,0.0
1948-09-01,1280.4,NORTE,1280.4,0.0
1948-10-01,1372.4,NORTE,1372.4,0.0
1948-11-01,1892.2,NORTE,1892.2,0.0
1948-12-01,9934.3,NORTE,9934.4,0.0
1949-01-01,13378.3,NORTE,13378.6,0.0
1949-02-01,15339.8,NORTE,15340.1,0.0
1949-03-01,14612.2,NORTE,14612.5,0.0
1949-04-01,11901.8,NORTE,11902.1,0.0
1949-05-01,7548.5,NORTE,7548.7,0.0
1949-06-01,4044.7,NORTE,4044.8,0.0
1949-07-01,2220.8,NORTE,2220.8,0.0
1949-08-01,1499.4,NORTE,1499.5,0.0
1949-09-01,1019.3,NORTE,1019.3,0.0
1949-10-01,961.8,NORTE,961.9,0.0
1949-11-01,2294.0,NORTE,2294.0,0.0
1949-12-01,3649.9,NORTE,3649.9,0.0
1950-01-01,4398.2,NORTE,4398.3,0.0
1950-02-01,5487.5,NORTE,5487.6,0.0
1950-03-01,8520.9,NORTE,8521.1,0.0
1950-04-01,9534.1,NORTE,9534.3,0.0
1950-05-01,7435.1,NORTE,7435.2,0.0
1950-06-01,3238.6,NORTE,3238.7,0.0
1950-07-01,1945.1,NORTE,1945.1,0.0
1950-08-01,1477.0,NORTE,1477.1,0.0
1950-09-01,1157.8,NORTE,1157.8,0.0
1950-10-01,1377.9,NORTE,1377.9,0.0
1950-11-01,2181.6,NORTE,2181.6,0.0
1950-12-01,3804.8,NORTE,3804.8,0.0
1951-01-01,6204.1,NORTE,6204.2,0.0
1951-02-01,8061.2,NORTE,8061.3,0.0
1951-03-01,7613.6,NORTE,7613.8,0.0
1951-04-01,9888.8,NORTE,9889.0,0.0
1951-05-01,6705.0,NORTE,6705.1,0.0
1951-06-01,3684.0,NORTE,3684.1,0.0
1951-07-01,2016.1,NORTE,2016.1,0.0
1951-08-01,1311.1,NORTE,1311.1,0.0
1951-09-01,949.8,NORTE,949.8,0.0
1951-10-01,881.9,NORTE,882.0,0.0
1951-11-01,1017.5,NORTE,1017.6,0.0
1951-12-01,2454.4,NORTE,2454.4,0.0
1952-01-01,5309.7,NORTE,5309.8,0.0
1952-02-01,4555.3,NORTE,4555.4,0.0
1952-03-01,10152.1,NORTE,10152.3,0.0
1952-04-01,10057.0,NORTE,10057.2,0.0
1952-05-01,7436.8,NORTE,7437.0,0.0
1952-06-01,3240.8,NORTE,3240.8,0.0
1952-07-01,1819.9,NORTE,1820.0,0.0
1952-08-01,1192.1,NORTE,1192.1,0.0
1952-09-01,936.4,NORTE,936.4,0.0
1952-10-01,909.6,NORTE,909.6,0.0
1952-11-01,1329.7,NORTE,1329.7,0.0
1952-12-01,3853.2,NORTE,3853.2,0.0
1953-01-01,6100.9,NORTE,6101.0,0.0
1953-02-01,4163.8,NORTE,4163.9,0.0
1953-03-01,5996.1,NORTE,5996.2,0.0
1953-04-01,7804.9,NORTE,7805.0,0.0
1953-05-01,5110.6,NORTE,5110.7,0.0
1953-06-01,2241.6,NORTE,2241.7,0.0
1953-07-01,1319.5,NORTE,1319.5,0.0
1953-08-01,969.6,NORTE,969.7,0.0
1953-09-01,821.9,NORTE,822.0,0.0
1953-10-01,1413.3,NORTE,1413.3,0.0
1953-11-01,2181.8,NORTE,2181.8,0.0
1953-12-01,4058.8,NORTE,4058.8,0.0
1954-01-01,7774.6,NORTE,7774.8,0.0
1954-02-01,9072.3,NORTE,9072.5,0.0
1954-03-01,9288.2,NORTE,9288.4,0.0
1954-04-01,9650.2,NORTE,9650.4,0.0
1954-05-01,6728.8,NORTE,6728.9,0.0
1954-06-01,3708.5,NORTE,3708.6,0.0
1954-07-01,2165.7,NORTE,2165.8,0.0
1954-08-01,1261.5,NORTE,1261.6,0.0
1954-09-01,857.5,NORTE,857.5,0.0
1954-10-01,745.3,NORTE,745.3,0.0
1954-11-01,1200.8,NORTE,1200.8,0.0
1954-12-01,4978.9,NORTE,4979.0,0.0
1955-01-01,5021.0,NORTE,5021.1,0.0
1955-02-01,8311.8,NORTE,8312.0,0.0
1955-03-01,7445.0,NORTE,7445.1,0.0
1955-04-01,7864.7,NORTE,7864.9,0.0
1955-05-01,5531.5,NORTE,5531.6,0.0
1955-06-01,2869.8,NORTE,2869.8,0.0
1955-07-01,1733.0,NORTE,1733.0,0.0
1955-08-01,1215.7,NORTE,1215.8,0.0
1955-09-01,977.0,NORTE,977.0,0.0
1955-10-01,940.6,NORTE,940.6,0.0
1955-11-01,1918.4,NORTE,1918.4,0.0
1955-12-01,3791.5,NORTE,3791.6,0.0
1956-01-01,7169.0,NORTE,7169.1,0.0
1956-02-01,5793.3,NORTE,5793.4,0.0
1956-03-01,10335.6,NORTE,10335.8,0.0
1956-04-01,8816.4,NORTE,8816.6,0.0
1956-05-01,6716.8,NORTE,6716.9,0.0
1956-06-01,3824.5,NORTE,3824.6,0.0
1956-07-01,2351.2,NORTE,2351.3,0.0
1956-08-01,1737.8,NORTE,1737.8,0.0
1956-09-01,1436.3,NORTE,1436.3,0.0
1956-10-01,1349.0,NORTE,1349.1,0.0
1956-11-01,4662.2,NORTE,4662.2,0.0
1956-12-01,11064.2,NORTE,11064.5,0.0
1957-01-01,18620.9,NORTE,18621.2,0.0
1957-02-01,17637.9,NORTE,17638.3,0.0
1957-03-01,23407.3,NORTE,23407.7,0.0
1957-04-01,28194.8,NORTE,28195.3,0.0
1957-05-01,14749.1,NORTE,14749.4,0.0
1957-06-01,8022.6,NORTE,8022.8,0.0
1957-07-01,4397.6,NORTE,4397.7,0.0
1957-08-01,3159.2,NORTE,3159.3,0.0
1957-09-01,2494.4,NORTE,2494.5,0.0
1957-10-01,2583.4,NORTE,2583.5,0.0
1957-11-01,2163.3,NORTE,2163.4,0.0
1957-12-01,4716.7,NORTE,4716.8,0.0
1958-01-01,8200.7,NORTE,8200.9,0.0
1958-02-01,12865.4,NORTE,12865.7,0.0
1958-03-01,12747.5,NORTE,12747.8,0.0
1958-04-01,14899.4,NORTE,14899.7,0.0
1958-05-01,10838.1,NORTE,10838.3,0.0
1958-06-01,5634.1,NORTE,5634.2,0.0
1958-07-01,2799.7,NORTE,2799.8,0.0
1958-08-01,2021.9,NORTE,2021.9,0.0
1958-09-01,1475.2,NORTE,1475.3,0.0
1958-10-01,1681.0,NORTE,1681.1,0.0
1958-11-01,2322.6,NORTE,2322.6,0.0
1958-12-01,3052.3,NORTE,3052.4,0.0
1959-01-01,11031.9,NORTE,11032.1,0.0
1959-02-01,15765.8,NORTE,15766.1,0.0
1959-03-01,15218.4,NORTE,15218.7,0.0
1959-04-01,13840.5,NORTE,13840.8,0.0
1959-05-01,8275.4,NORTE,8275.6,0.0
1959-06-01,4377.1,NORTE,4377.2,0.0
1959-07-01,2784.2,NORTE,2784.3,0.0
1959-08-01,1834.2,NORTE,1834.3,0.0
1959-09-01,1311.4,NORTE,1311.5,0.0
1959-10-01,1331.2,NORTE,1331.2,0.0
1959-11-01,2117.3,NORTE,2117.3,0.0
1959-12-01,3359.5,NORTE,3359.6,0.0
1960-01-01,6294.7,NORTE,6294.9,0.0
1960-02-01,13052.0,NORTE,13052.3,0.0
1960-03-01,16839.4,NORTE,16839.7,0.0
1960-04-01,15409.1,NORTE,15409.4,0.0
1960-05-01,8820.0,NORTE,8820.2,0.0
1960-06-01,4902.3,NORTE,4902.4,0.0
1960-07-01,2769.6,NORTE,2769.7,0.0
1960-08-01,1709.6,NORTE,1709.7,0.0
1960-09-01,1270.6,NORTE,1270.6,0.0
1960-10-01,1219.0,NORTE,1219.0,0.0
1960-11-01,2078.5,NORTE,2078.6,0.0
1960-12-01,4973.0,NORTE,4973.1,0.0
1961-01-01,9090.0,NORTE,9090.2,0.0
1961-02-01,13690.1,NORTE,13690.4,0.0
1961-03-01,14374.6,NORTE,14374.9,0.0
1961-04-01,11169.5,NORTE,11169.8,0.0
1961-05-01,6736.5,NORTE,6736.7,0.0
1961-06-01,3501.5,NORTE,3501.5,0.0
1961-07-01,2018.9,NORTE,2019.0,0.0
1961-08-01,1493.1,NORTE,1493.2,0.0
1961-09-01,1145.9,NORTE,1146.0,0.0
1961-10-01,958.1,NORTE,958.1,0.0
1961-11-01,1207.5,NORTE,1207.6,0.0
1961-12-01,1947.1,NORTE,1947.2,0.0
1962-01-01,4047.1,NORTE,4047.2,0.0
1962-02-01,7688.9,NORTE,7689.1,0.0
1962-03-01,9732.4,NORTE,9732.6,0.0
1962-04-01,9353.2,NORTE,9353.4,0.0
1962-05-01,5604.6,NORTE,5604.8,0.0
1962-06-01,2424.1,NORTE,2424.1,0.0
1962-07-01,1521.0,NORTE,1521.0,0.0
1962-08-01,1167.3,NORTE,1167.3,0.0
1962-09-01,1046.0,NORTE,1046.0,0.0
1962-10-01,1170.5,NORTE,1170.5,0.0
1962-11-01,1737.6,NORTE,1737.6,0.0
1962-12-01,3551.9,NORTE,3552.0,0.0
1963-01-01,8865.8,NORTE,8866.0,0.0
1963-02-01,10666.6,NORTE,10666.8,0.0
1963-03-01,10802.2,NORTE,10802.5,0.0
1963-04-01,7613.0,NORTE,7613.2,0.0
1963-05-01,6095.1,NORTE,6095.3,0.0
1963-06-01,3096.9,NORTE,3097.0,0.0
1963-07-01,2142.7,NORTE,2142.8,0.0
1963-08-01,1625.7,NORTE,1625.7,0.0
1963-09-01,1222.0,NORTE,1222.0,0.0
1963-10-01,1026.7,NORTE,1026.7,0.0
1963-11-01,1336.2,NORTE,1336.2,0.0
1963-12-01,1683.1,NORTE,1683.2,0.0
1964-01-01,8780.9,NORTE,8781.1,0.0
1964-02-01,16108.7,NORTE,16109.0,0.0
1964-03-01,15016.9,NORTE,15017.2,0.0
1964-04-01,12410.0,NORTE,12410.3,0.0
1964-05-01,7900.5,NORTE,7900.6,0.0
1964-06-01,3813.7,NORTE,3813.8,0.0
1964-07-01,2191.8,NORTE,2191.9,0.0
1964-08-01,1528.6,NORTE,1528.6,0.0
1964-09-01,1141.1,NORTE,1141.2,0.0
1964-10-01,1802.8,NORTE,1802.8,0.0
1964-11-01,3047.4,NORTE,3047.5,0.0
1964-12-01,5554.3,NORTE,5554.5,0.0
1965-01-01,6523.2,NORTE,6523.4,0.0
1965-02-01,9044.4,NORTE,9044.6,0.0
1965-03-01,12058.4,NORTE,12058.7,0.0
1965-04-01,15752.8,NORTE,15753.1,0.0
1965-05-01,11081.6,NORTE,11081.8,0.0
1965-06-01,4849.0,NORTE,4849.1,0.0
1965-07-01,2518.9,NORTE,2519.0,0.0
1965-08-01,1759.4,NORTE,1759.4,0.0
1965-09-01,1421.3,NORTE,1421.3,0.0
1965-10-01,1703.3,NORTE,1703.4,0.0
1965-11-01,2761.6,NORTE,2761.6,0.0
1965-12-01,5422.9,NORTE,5423.0,0.0
1966-01-01,7501.0,NORTE,7501.1,0.0
1966-02-01,13227.5,NORTE,13227.8,0.0
1966-03-01,14453.6,NORTE,14453.9,0.0
1966-04-01,12827.4,NORTE,12827.7,0.0
1966-05-01,7552.9,NORTE,7553.0,0.0
1966-06-01,4020.3,NORTE,4020.4,0.0
1966-07-01,2312.1,NORTE,2312.1,0.0
1966-08-01,1628.6,NORTE,1628.6,0.0
1966-09-01,1325.1,NORTE,1325.1,0.0
1966-10-01,1504.2,NORTE,1504.2,0.0
1966-11-01,2136.3,NORTE,2136.4,0.0
1966-12-01,3423.8,NORTE,3423.8,0.0
1967-01-01,5934.2,NORTE,5934.3,0.0
1967-02-01,7716.3,NORTE,7716.5,0.0
1967-03-01,11031.6,NORTE,11031.8,0.0
1967-04-01,12365.4,NORTE,12365.6,0.0
1967-05-01,8370.9,NORTE,8371.1,0.0
1967-06-01,3878.7,NORTE,3878.8,0.0
1967-07-01,2128.6,NORTE,2128.6,0.0
1967-08-01,1484.2,NORTE,1484.2,0.0
1967-09-01,1199.7,NORTE,1199.8,0.0
1967-10-01,1216.8,NORTE,1216.8,0.0
1967-11-01,2077.0,NORTE,2077.0,0.0
1967-12-01,3650.7,NORTE,3650.8,0.0
1968-01-01,6436.4,NORTE,6436.6,0.0
1968-02-01,8599.3,NORTE,8599.5,0.0
1968-03-01,18680.0,NORTE,18680.4,0.0
1968-04-01,14601.3,NORTE,14601.6,0.0
1968-05-01,8959.0,NORTE,8959.2,0.0
1968-06-01,4128.6,NORTE,4128.7,0.0
1968-07-01,2278.1,NORTE,2278.2,0.0
1968-08-01,1593.6,NORTE,1593.6,0.0
1968-09-01,1357.9,NORTE,1357.9,0.0
1968-10-01,1377.1,NORTE,1377.2,0.0
1968-11-01,2230.8,NORTE,2230.9,0.0
1968-12-01,8775.3,NORTE,8775.4,0.0
1969-01-01,7735.8,NORTE,7736.0,0.0
1969-02-01,10498.1,NORTE,10498.3,0.0
1969-03-01,12656.8,NORTE,12657.0,0.0
1969-04-01,10743.8,NORTE,10744.0,0.0
1969-05-01,5951.7,NORTE,5951.9,0.0
1969-06-01,2928.8,NORTE,2928.9,0.0
1969-07-01,1885.8,NORTE,1885.9,0.0
1969-08-01,1343.0,NORTE,1343.0,0.0
1969-09-01,1166.2,NORTE,1166.3,0.0
1969-10-01,1216.5,NORTE,1216.5,0.0
1969-11-01,1922.4,NORTE,1922.4,0.0
1969-12-01,4403.1,NORTE,4403.2,0.0
1970-01-01,8938.5,NORTE,8938.6,0.0
1970-02-01,12721.3,NORTE,12721.6,0.0
1970-03-01,16573.8,NORTE,16574.1,0.0
1970-04-01,12419.2,NORTE,12419.5,0.0
1970-05-01,8112.0,NORTE,8112.2,0.0
1970-06-01,3276.0,NORTE,3276.1,0.0
1970-07-01,1967.5,NORTE,1967.6,0.0
1970-08-01,1443.0,NORTE,1443.0,0.0
1970-09-01,1234.4,NORTE,1234.5,0.0
1970-10-01,1544.4,NORTE,1544.5,0.0
1970-11-01,3176.4,NORTE,3176.5,0.0
1970-12-01,2989.9,NORTE,2990.0,0.0
1971-01-01,3089.3,NORTE,3089.4,0.0
1971-02-01,4461.2,NORTE,4461.3,0.0
1971-03-01,6223.6,NORTE,6223.7,0.0
1971-04-01,9118.9,NORTE,9119.1,0.0
1971-05-01,6070.8,NORTE,6070.9,0.0
1971-06-01,2697.5,NORTE,2697.6,0.0
1971-07-01,1637.6,NORTE,1637.7,0.0
1971-08-01,1252.9,NORTE,1252.9,0.0
1971-09-01,1107.1,NORTE,1107.1,0.0
1971-10-01,1344.8,NORTE,1344.8,0.0
1971-11-01,3015.8,NORTE,3015.9,0.0
1971-12-01,5482.3,NORTE,5482.4,0.0
1972-01-01,5996.0,NORTE,5996.1,0.0
1972-02-01,8103.6,NORTE,8103.8,0.0
1972-03-01,11112.5,NORTE,11112.8,0.0
1972-04-01,10648.5,NORTE,10648.7,0.0
1972-05-01,5503.1,NORTE,5503.3,0.0
1972-06-01,2605.6,NORTE,2605.6,0.0
1972-07-01,1649.0,NORTE,1649.0,0.0
1972-08-01,1326.9,NORTE,1327.0,0.0
1972-09-01,1174.0,NORTE,1174.0,0.0
1972-10-01,1298.2,NORTE,1298.2,0.0
1972-11-01,1806.5,NORTE,1806.6,0.0
1972-12-01,3695.6,NORTE,3695.7,0.0
1973-01-01,7655.8,NORTE,7655.9,0.0
1973-02-01,7328.8,NORTE,7329.0,0.0
1973-03-01,11227.6,NORTE,11227.8,0.0
1973-04-01,14283.9,NORTE,14284.2,0.0
1973-05-01,8938.6,NORTE,8938.8,0.0
1973-06-01,3820.4,NORTE,3820.4,0.0
1973-07-01,2318.8,NORTE,2318.9,0.0
1973-08-01,1736.0,NORTE,1736.1,0.0
1973-09-01,1276.3,NORTE,1276.3,0.0
1973-10-01,1859.3,NORTE,1859.3,0.0
1973-11-01,3519.8,NORTE,3519.8,0.0
1973-12-01,6476.7,NORTE,6476.8,0.0
1974-01-01,7599.6,NORTE,7599.8,0.0
1974-02-01,11913.1,NORTE,11913.4,0.0
1974-03-01,17184.6,NORTE,17184.9,0.0
1974-04-01,20091.7,NORTE,20092.1,0.0
1974-05-01,17822.0,NORTE,17822.4,0.0
1974-06-01,7913.0,NORTE,7913.2,0.0
1974-07-01,3512.9,NORTE,3513.0,0.0
1974-08-01,2277.0,NORTE,2277.0,0.0
1974-09-01,1899.7,NORTE,1899.7,0.0
1974-10-01,1979.9,NORTE,1979.9,0.0
1974-11-01,2833.2,NORTE,2833.3,0.0
1974-12-01,4409.4,NORTE,4409.4,0.0
1975-01-01,6677.4,NORTE,6677.5,0.0
1975-02-01,11884.0,NORTE,11884.3,0.0
1975-03-01,11722.1,NORTE,11722.3,0.0
1975-04-01,14003.4,NORTE,14003.7,0.0
1975-05-01,11472.7,NORTE,11473.0,0.0
1975-06-01,4729.0,NORTE,4729.1,0.0
1975-07-01,2749.9,NORTE,2750.0,0.0
1975-08-01,1867.5,NORTE,1867.5,0.0
1975-09-01,1455.8,NORTE,1455.8,0.0
1975-10-01,1511.8,NORTE,1511.8,0.0
1975-11-01,2438.3,NORTE,2438.3,0.0
1975-12-01,3493.5,NORTE,3493.5,0.0
1976-01-01,4733.0,NORTE,4733.1,0.0
1976-02-01,7475.3,NORTE,7475.4,0.0
1976-03-01,9712.5,NORTE,9712.7,0.0
1976-04-01,9610.2,NORTE,9610.4,0.0
1976-05-01,6031.4,NORTE,6031.5,0.0
1976-06-01,3265.0,NORTE,3265.1,0.0
1976-07-01,1953.7,NORTE,1953.8,0.0
1976-08-01,1431.2,NORTE,1431.2,0.0
1976-09-01,1264.7,NORTE,1264.7,0.0
1976-10-01,1883.7,NORTE,1883.7,0.0
1976-11-01,2989.1,NORTE,2989.2,0.0
1976-12-01,5908.8,NORTE,5908.9,0.0
1977-01-01,8485.9,NORTE,8486.0,0.0
1977-02-01,16724.2,NORTE,16724.6,0.0
1977-03-01,14221.1,NORTE,14221.4,0.0
1977-04-01,12902.8,NORTE,12903.1,0.0
1977-05-01,12222.5,NORTE,12222.8,0.0
1977-06-01,5539.5,NORTE,5539.6,0.0
1977-07-01,2868.6,NORTE,2868.6,0.0
1977-08-01,1881.9,NORTE,1881.9,0.0
1977-09-01,1502.0,NORTE,1502.1,0.0
1977-10-01,1890.9,NORTE,1890.9,0.0
1977-11-01,2506.4,NORTE,2506.4,0.0
1977-12-01,4541.3,NORTE,4541.4,0.0
1978-01-01,14159.8,NORTE,14160.0,0.0
1978-02-01,14633.8,NORTE,14634.1,0.0
1978-03-01,22575.0,NORTE,22575.4,0.0
1978-04-01,17480.9,NORTE,17481.2,0.0
1978-05-01,12708.2,NORTE,12708.5,0.0
1978-06-01,6175.3,NORTE,6175.4,0.0
1978-07-01,3240.4,NORTE,3240.4,0.0
1978-08-01,2315.9,NORTE,2316.0,0.0
1978-09-01,1789.5,NORTE,1789.5,0.0
1978-10-01,1873.8,NORTE,1873.8,0.0
1978-11-01,2260.1,NORTE,2260.2,0.0
1978-12-01,4232.1,NORTE,4232.2,0.0
1979-01-01,11493.7,NORTE,11493.9,0.0
1979-02-01,23224.3,NORTE,23224.8,0.0
1979-03-01,21474.6,NORTE,21475.0,0.0
1979-04-01,16735.0,NORTE,16735.3,0.0
1979-05-01,9934.4,NORTE,9934.6,0.0
1979-06-01,4402.8,NORTE,4402.9,0.0
1979-07-01,2707.9,NORTE,2707.9,0.0
1979-08-01,2055.8,NORTE,2055.9,0.0
1979-09-01,2079.8,NORTE,2079.8,0.0
1979-10-01,2194.4,NORTE,2194.4,0.0
1979-11-01,3215.6,NORTE,3215.7,0.0
1979-12-01,3809.4,NORTE,3809.5,0.0
1980-01-01,10070.3,NORTE,10070.5,0.0
1980-02-01,22670.0,NORTE,22670.4,0.0
1980-03-01,29318.6,NORTE,29319.2,0.0
1980-04-01,20489.4,NORTE,20489.8,0.0
1980-05-01,10191.8,NORTE,10192.1,0.0
1980-06-01,4835.4,NORTE,4835.5,0.0
1980-07-01,3057.9,NORTE,3058.0,0.0
1980-08-01,2311.9,NORTE,2312.0,0.0
1980-09-01,1988.8,NORTE,1988.8,0.0
1980-10-01,2069.8,NORTE,2069.8,0.0
1980-11-01,2871.9,NORTE,2871.9,0.0
1980-12-01,7006.1,NORTE,7006.2,0.0
1981-01-01,13452.0,NORTE,13452.2,0.0
1981-02-01,14304.4,NORTE,14304.7,0.0
1981-03-01,12494.1,NORTE,12494.4,0.0
1981-04-01,15930.4,NORTE,15930.7,0.0
1981-05-01,9024.0,NORTE,9024.2,0.0
1981-06-01,4403.4,NORTE,4403.4,0.0
1981-07-01,2725.8,NORTE,2725.8,0.0
1981-08-01,2048.7,NORTE,2048.8,0.0
1981-09-01,1724.3,NORTE,1724.3,0.0
1981-10-01,1815.4,NORTE,1815.4,0.0
1981-11-01,4183.8,NORTE,4183.9,0.0
1981-12-01,6834.0,NORTE,6834.1,0.0
1982-01-01,13580.4,NORTE,13580.6,0.0
1982-02-01,19276.0,NORTE,19276.4,0.0
1982-03-01,17942.2,NORTE,17942.6,0.0
1982-04-01,16533.1,NORTE,16533.5,0.0
1982-05-01,10449.9,NORTE,10450.1,0.0
1982-06-01,5207.9,NORTE,5208.0,0.0
1982-07-01,2965.6,NORTE,2965.7,0.0
1982-08-01,2144.5,NORTE,2144.5,0.0
1982-09-01,1918.4,NORTE,1918.5,0.0
1982-10-01,2184.8,NORTE,2184.8,0.0
1982-11-01,2385.8,NORTE,2385.8,0.0
1982-12-01,2614.8,NORTE,2614.9,0.0
1983-01-01,5808.6,NORTE,5808.7,0.0
1983-02-01,17312.7,NORTE,17313.0,0.0
1983-03-01,14470.6,NORTE,14470.9,0.0
1983-04-01,15347.2,NORTE,15347.5,0.0
1983-05-01,7527.3,NORTE,7527.5,0.0
1983-06-01,3645.0,NORTE,3645.1,0.0
1983-07-01,2318.0,NORTE,2318.0,0.0
1983-08-01,1818.4,NORTE,1818.5,0.0
1983-09-01,1553.5,NORTE,1553.5,0.0
1983-10-01,1725.6,NORTE,1725.7,0.0
1983-11-01,2636.8,NORTE,2636.8,0.0
1983-12-01,5684.3,NORTE,5684.4,0.0
1984-01-01,7479.0,NORTE,7479.2,0.0
1984-02-01,7830.3,NORTE,7830.4,0.0
1984-03-01,9130.0,NORTE,9130.2,0.0
1984-04-01,13582.3,NORTE,13582.5,0.0
1984-05-01,9330.2,NORTE,9330.4,0.0
1984-06-01,3636.3,NORTE,3636.4,0.0
1984-07-01,2110.6,NORTE,2110.6,0.0
1984-08-01,1595.5,NORTE,1595.5,0.0
1984-09-01,1546.6,NORTE,1546.6,0.0
1984-10-01,1549.0,NORTE,1549.0,0.0
1984-11-01,2112.8,NORTE,2112.9,0.0
1984-12-01,2881.7,NORTE,2881.7,0.0
1985-01-01,8532.0,NORTE,8532.1,0.0
1985-02-01,17771.5,NORTE,17771.8,0.0
1985-03-01,16975.8,NORTE,16976.2,0.0
1985-04-01,19775.6,NORTE,19776.0,0.0
1985-05-01,13899.3,NORTE,13899.6,0.0
1985-06-01,5567.4,NORTE,5567.5,0.0
1985-07-01,2789.2,NORTE,2789.3,0.0
1985-08-01,1871.3,NORTE,1871.3,0.0
1985-09-01,1477.2,NORTE,1477.2,0.0
1985-10-01,2100.4,NORTE,2100.5,0.0
1985-11-01,3530.9,NORTE,3531.0,0.0
1985-12-01,7521.1,NORTE,7521.3,0.0
1986-01-01,17340.4,NORTE,17340.8,0.0
1986-02-01,15674.7,NORTE,15675.1,0.0
1986-03-01,16976.0,NORTE,16976.3,0.0
1986-04-01,14641.8,NORTE,14642.1,0.0
1986-05-01,9328.1,NORTE,9328.3,0.0
1986-06-01,4248.1,NORTE,4248.2,0.0
1986-07-01,2441.7,NORTE,2441.8,0.0
1986-08-01,1770.1,NORTE,1770.2,0.0
1986-09-01,1593.9,NORTE,1594.0,0.0
1986-10-01,2246.4,NORTE,2246.5,0.0
1986-11-01,2696.6,NORTE,2696.7,0.0
1986-12-01,3368.3,NORTE,3368.4,0.0
1987-01-01,5175.2,NORTE,5175.3,0.0
1987-02-01,5903.5,NORTE,5903.6,0.0
1987-03-01,11086.1,NORTE,11086.4,0.0
1987-04-01,11672.8,NORTE,11673.0,0.0
1987-05-01,5819.6,NORTE,5819.7,0.0
1987-06-01,2708.3,NORTE,2708.3,0.0
1987-07-01,1702.3,NORTE,1702.4,0.0
1987-08-01,1402.0,NORTE,1402.0,0.0
1987-09-01,1216.7,NORTE,1216.7,0.0
1987-10-01,1367.1,NORTE,1367.1,0.0
1987-11-01,1996.7,NORTE,1996.8,0.0
1987-12-01,5252.7,NORTE,5252.8,0.0
1988-01-01,8332.9,NORTE,8333.1,0.0
1988-02-01,9554.4,NORTE,9554.6,0.0
1988-03-01,14929.8,NORTE,14930.1,0.0
1988-04-01,15113.8,NORTE,15114.1,0.0
1988-05-01,10137.8,NORTE,10138.0,0.0
1988-06-01,4189.7,NORTE,4189.8,0.0
1988-07-01,2330.9,NORTE,2330.9,0.0
1988-08-01,1708.7,NORTE,1708.7,0.0
1988-09-01,1412.1,NORTE,1412.1,0.0
1988-10-01,1528.5,NORTE,1528.6,0.0
1988-11-01,2674.6,NORTE,2674.6,0.0
1988-12-01,6551.6,NORTE,6551.7,0.0
1989-01-01,8443.7,NORTE,8443.9,0.0
1989-02-01,9275.0,NORTE,9275.1,0.0
1989-03-01,12084.8,NORTE,12085.1,0.0
1989-04-01,14552.9,NORTE,14553.2,0.0
1989-05-01,10893.3,NORTE,10893.5,0.0
1989-06-01,4335.5,NORTE,4335.6,0.0
1989-07-01,2554.9,NORTE,2555.0,0.0
1989-08-01,1894.9,NORTE,1894.9,0.0
1989-09-01,1637.6,NORTE,1637.6,0.0
1989-10-01,1701.3,NORTE,1701.3,0.0
